TempoAlocacao,Tempo,Particionamento,Nucleos,Pontos
0.675868,6.484035,LinhaRoundRobin,2 sparks,4198401
0.578731,5.753319,LinhaRoundRobin,2 sparks,4198401
0.682722,6.501765,LinhaRoundRobin,2 sparks,4198401
0.658335,6.502386,LinhaRoundRobin,2 sparks,4198401
0.67026,6.622389,LinhaRoundRobin,2 sparks,4198401
0.668693,6.596214,LinhaRoundRobin,2 sparks,4198401
0.581249,5.976582,LinhaRoundRobin,2 sparks,4198401
0.576896,5.961488,LinhaRoundRobin,2 sparks,4198401
0.658998,6.554944,LinhaRoundRobin,2 sparks,4198401
0.662346,6.631587,LinhaRoundRobin,2 sparks,4198401
0.664584,6.647432,LinhaRoundRobin,2 sparks,4198401
0.672136,6.570098,LinhaRoundRobin,2 sparks,4198401
0.578147,5.959933,LinhaRoundRobin,2 sparks,4198401
0.656109,6.612606,LinhaRoundRobin,2 sparks,4198401
0.658069,6.569947,LinhaRoundRobin,2 sparks,4198401
0.576179,5.991976,LinhaRoundRobin,2 sparks,4198401
0.663277,6.456185,LinhaRoundRobin,2 sparks,4198401
0.656231,6.185116,LinhaRoundRobin,2 sparks,4198401
0.661333,6.459102,LinhaRoundRobin,2 sparks,4198401
0.659205,6.591201,LinhaRoundRobin,2 sparks,4198401
0.661096,6.460953,LinhaRoundRobin,2 sparks,4198401
0.674824,6.497284,LinhaRoundRobin,2 sparks,4198401
0.672877,6.512286,LinhaRoundRobin,2 sparks,4198401
0.661477,6.574222,LinhaRoundRobin,2 sparks,4198401
0.576897,5.992992,LinhaRoundRobin,2 sparks,4198401
0.579726,5.79877,LinhaRoundRobin,2 sparks,4198401
0.665347,6.497957,LinhaRoundRobin,2 sparks,4198401
0.668762,6.472702,LinhaRoundRobin,2 sparks,4198401
0.66537,6.446852,LinhaRoundRobin,2 sparks,4198401
0.581059,5.971314,LinhaRoundRobin,2 sparks,4198401
0.669699,6.454101,LinhaRoundRobin,2 sparks,4198401
0.661876,6.581126,LinhaRoundRobin,2 sparks,4198401
0.662942,6.589019,LinhaRoundRobin,2 sparks,4198401
0.662849,6.553987,LinhaRoundRobin,2 sparks,4198401
0.662683,6.477674,LinhaRoundRobin,2 sparks,4198401
0.663403,6.593116,LinhaRoundRobin,2 sparks,4198401
0.662705,6.467715,LinhaRoundRobin,2 sparks,4198401
0.659633,6.514104,LinhaRoundRobin,2 sparks,4198401
0.673235,6.632699,LinhaRoundRobin,2 sparks,4198401
0.664368,6.482982,LinhaRoundRobin,2 sparks,4198401
0.472443,3.189147,LinhaRoundRobin,4 sparks,4198401
0.374768,3.374213,LinhaRoundRobin,4 sparks,4198401
0.481014,3.18508,LinhaRoundRobin,4 sparks,4198401
0.354368,3.34768,LinhaRoundRobin,4 sparks,4198401
0.376557,3.318601,LinhaRoundRobin,4 sparks,4198401
0.355316,3.326809,LinhaRoundRobin,4 sparks,4198401
0.543045,3.203915,LinhaRoundRobin,4 sparks,4198401
0.364067,3.338738,LinhaRoundRobin,4 sparks,4198401
0.49123,3.179812,LinhaRoundRobin,4 sparks,4198401
0.511984,3.180381,LinhaRoundRobin,4 sparks,4198401
0.475029,3.177672,LinhaRoundRobin,4 sparks,4198401
0.497677,3.190489,LinhaRoundRobin,4 sparks,4198401
0.388952,3.396088,LinhaRoundRobin,4 sparks,4198401
0.53287,3.195889,LinhaRoundRobin,4 sparks,4198401
0.486564,3.178471,LinhaRoundRobin,4 sparks,4198401
0.35439,3.316878,LinhaRoundRobin,4 sparks,4198401
0.372859,3.386417,LinhaRoundRobin,4 sparks,4198401
0.354808,3.335161,LinhaRoundRobin,4 sparks,4198401
0.382174,3.400555,LinhaRoundRobin,4 sparks,4198401
0.394406,3.385298,LinhaRoundRobin,4 sparks,4198401
0.362039,3.341277,LinhaRoundRobin,4 sparks,4198401
0.496354,3.174647,LinhaRoundRobin,4 sparks,4198401
0.371355,3.349213,LinhaRoundRobin,4 sparks,4198401
0.355443,3.326538,LinhaRoundRobin,4 sparks,4198401
0.378619,3.360757,LinhaRoundRobin,4 sparks,4198401
0.489416,3.182955,LinhaRoundRobin,4 sparks,4198401
0.409225,3.412444,LinhaRoundRobin,4 sparks,4198401
0.389491,3.072661,LinhaRoundRobin,4 sparks,4198401
0.378029,3.373422,LinhaRoundRobin,4 sparks,4198401
0.355105,3.362264,LinhaRoundRobin,4 sparks,4198401
0.479906,3.183752,LinhaRoundRobin,4 sparks,4198401
0.492525,3.222945,LinhaRoundRobin,4 sparks,4198401
0.355182,3.370797,LinhaRoundRobin,4 sparks,4198401
0.479705,3.17197,LinhaRoundRobin,4 sparks,4198401
0.483007,3.197102,LinhaRoundRobin,4 sparks,4198401
0.502331,3.202765,LinhaRoundRobin,4 sparks,4198401
0.390055,3.398002,LinhaRoundRobin,4 sparks,4198401
0.473134,3.17169,LinhaRoundRobin,4 sparks,4198401
0.379571,3.378508,LinhaRoundRobin,4 sparks,4198401
0.481945,3.162828,LinhaRoundRobin,4 sparks,4198401
0.474898,3.181611,LinhaRoundRobin,4 sparks,4198401
0.473552,3.14953,LinhaRoundRobin,4 sparks,4198401
0.479121,3.189205,LinhaRoundRobin,4 sparks,4198401
0.487767,3.20638,LinhaRoundRobin,4 sparks,4198401
0.381358,3.361719,LinhaRoundRobin,4 sparks,4198401
0.38338,3.434128,LinhaRoundRobin,4 sparks,4198401
0.481842,3.157057,LinhaRoundRobin,4 sparks,4198401
0.368006,3.349422,LinhaRoundRobin,4 sparks,4198401
0.527829,3.193607,LinhaRoundRobin,4 sparks,4198401
0.473397,3.171057,LinhaRoundRobin,4 sparks,4198401
0.321076,1.889115,LinhaRoundRobin,8 sparks,4198401
0.317574,1.881286,LinhaRoundRobin,8 sparks,4198401
0.243631,2.03651,LinhaRoundRobin,8 sparks,4198401
0.308777,2.281242,LinhaRoundRobin,8 sparks,4198401
0.319834,1.894782,LinhaRoundRobin,8 sparks,4198401
0.336898,1.874734,LinhaRoundRobin,8 sparks,4198401
0.327108,1.91627,LinhaRoundRobin,8 sparks,4198401
0.340457,1.895214,LinhaRoundRobin,8 sparks,4198401
0.33315,1.894613,LinhaRoundRobin,8 sparks,4198401
0.328929,1.916901,LinhaRoundRobin,8 sparks,4198401
0.33799,3.071104,LinhaRoundRobin,8 sparks,4198401
0.244079,1.993793,LinhaRoundRobin,8 sparks,4198401
0.332973,2.001268,LinhaRoundRobin,8 sparks,4198401
0.320478,1.877181,LinhaRoundRobin,8 sparks,4198401
0.337899,2.010542,LinhaRoundRobin,8 sparks,4198401
0.333036,1.882691,LinhaRoundRobin,8 sparks,4198401
0.242244,2.006199,LinhaRoundRobin,8 sparks,4198401
0.241785,1.990539,LinhaRoundRobin,8 sparks,4198401
0.326812,1.881364,LinhaRoundRobin,8 sparks,4198401
0.324787,1.901769,LinhaRoundRobin,8 sparks,4198401
0.247453,1.982979,LinhaRoundRobin,8 sparks,4198401
0.316173,1.90779,LinhaRoundRobin,8 sparks,4198401
0.327131,2.257613,LinhaRoundRobin,8 sparks,4198401
0.314574,1.894149,LinhaRoundRobin,8 sparks,4198401
0.319832,1.908036,LinhaRoundRobin,8 sparks,4198401
0.336797,1.903701,LinhaRoundRobin,8 sparks,4198401
0.335339,1.908889,LinhaRoundRobin,8 sparks,4198401
0.32044,2.025379,LinhaRoundRobin,8 sparks,4198401
0.333892,3.098111,LinhaRoundRobin,8 sparks,4198401
0.240467,1.994087,LinhaRoundRobin,8 sparks,4198401
0.337206,2.024924,LinhaRoundRobin,8 sparks,4198401
0.323492,1.889556,LinhaRoundRobin,8 sparks,4198401
0.32505,1.885021,LinhaRoundRobin,8 sparks,4198401
0.313558,1.891362,LinhaRoundRobin,8 sparks,4198401
0.25444,1.979203,LinhaRoundRobin,8 sparks,4198401
0.337927,1.895718,LinhaRoundRobin,8 sparks,4198401
0.309738,2.246658,LinhaRoundRobin,8 sparks,4198401
0.453265,2.945149,LinhaRoundRobin,8 sparks,4198401
0.299546,3.617194,LinhaRoundRobin,8 sparks,4198401
0.241201,1.992239,LinhaRoundRobin,8 sparks,4198401
0.335723,1.884853,LinhaRoundRobin,8 sparks,4198401
0.245201,1.993787,LinhaRoundRobin,8 sparks,4198401
0.352606,2.042028,LinhaRoundRobin,8 sparks,4198401
0.331146,1.888685,LinhaRoundRobin,8 sparks,4198401
0.329421,1.899631,LinhaRoundRobin,8 sparks,4198401
0.321002,1.891674,LinhaRoundRobin,8 sparks,4198401
0.239763,1.987689,LinhaRoundRobin,8 sparks,4198401
0.320015,3.19972,LinhaRoundRobin,8 sparks,4198401
1.302526,1.915333,LinhaRoundRobin,8 sparks,4198401
0.292558,2.818272,LinhaRoundRobin,8 sparks,4198401
0.470329,1.898463,LinhaRoundRobin,16 sparks,4198401
0.35829,1.92608,LinhaRoundRobin,16 sparks,4198401
0.391345,1.646763,LinhaRoundRobin,16 sparks,4198401
0.346889,1.927659,LinhaRoundRobin,16 sparks,4198401
0.394404,1.978463,LinhaRoundRobin,16 sparks,4198401
0.413337,1.651377,LinhaRoundRobin,16 sparks,4198401
1.930531,1.527076,LinhaRoundRobin,16 sparks,4198401
0.506064,1.455576,LinhaRoundRobin,16 sparks,4198401
0.371175,1.851143,LinhaRoundRobin,16 sparks,4198401
0.422833,1.958463,LinhaRoundRobin,16 sparks,4198401
0.498148,1.612383,LinhaRoundRobin,16 sparks,4198401
0.439039,1.814267,LinhaRoundRobin,16 sparks,4198401
0.506931,1.460148,LinhaRoundRobin,16 sparks,4198401
0.463694,1.945687,LinhaRoundRobin,16 sparks,4198401
0.532954,1.533032,LinhaRoundRobin,16 sparks,4198401
0.390685,1.920687,LinhaRoundRobin,16 sparks,4198401
0.390705,1.889716,LinhaRoundRobin,16 sparks,4198401
0.438022,1.934267,LinhaRoundRobin,16 sparks,4198401
0.478071,1.691751,LinhaRoundRobin,16 sparks,4198401
0.488082,2.446495,LinhaRoundRobin,16 sparks,4198401
0.415488,2.370425,LinhaRoundRobin,16 sparks,4198401
0.355253,1.7212383,LinhaRoundRobin,16 sparks,4198401
0.463,1.892384,LinhaRoundRobin,16 sparks,4198401
0.490511,1.757314,LinhaRoundRobin,16 sparks,4198401
0.454665,3.337077,LinhaRoundRobin,16 sparks,4198401
0.468444,1.900985,LinhaRoundRobin,16 sparks,4198401
1.168593,1.669208,LinhaRoundRobin,16 sparks,4198401
0.43393,2.526421,LinhaRoundRobin,16 sparks,4198401
0.498643,1.706864,LinhaRoundRobin,16 sparks,4198401
0.397656,1.803561,LinhaRoundRobin,16 sparks,4198401
0.363458,1.842384,LinhaRoundRobin,16 sparks,4198401
0.50247,1.934074,LinhaRoundRobin,16 sparks,4198401
0.455545,2.283207,LinhaRoundRobin,16 sparks,4198401
0.452395,2.333712,LinhaRoundRobin,16 sparks,4198401
0.534339,2.291253,LinhaRoundRobin,16 sparks,4198401
0.471978,2.327356,LinhaRoundRobin,16 sparks,4198401
0.477149,1.884679,LinhaRoundRobin,16 sparks,4198401
0.4329,1.926426,LinhaRoundRobin,16 sparks,4198401
0.428354,2.492933,LinhaRoundRobin,16 sparks,4198401
0.354884,1.800214,LinhaRoundRobin,16 sparks,4198401
0.38609,1.668046,LinhaRoundRobin,16 sparks,4198401
0.413361,1.612461,LinhaRoundRobin,16 sparks,4198401
0.449922,1.872798,LinhaRoundRobin,16 sparks,4198401
1.427736,1.97924,LinhaRoundRobin,16 sparks,4198401
1.193779,1.894734,LinhaRoundRobin,16 sparks,4198401
0.395936,1.649038,LinhaRoundRobin,16 sparks,4198401
0.358491,1.89415,LinhaRoundRobin,16 sparks,4198401
0.554099,1.660768,LinhaRoundRobin,16 sparks,4198401
2.021171,1.75058,LinhaRoundRobin,16 sparks,4198401
0.441144,1.570768,LinhaRoundRobin,16 sparks,4198401


2.743692,26.267809,LinhaRoundRobin,2 sparks,16785409
2.765089,26.634849,LinhaRoundRobin,2 sparks,16785409
2.718527,26.316361,LinhaRoundRobin,2 sparks,16785409
2.368384,23.90312,LinhaRoundRobin,2 sparks,16785409
2.751427,26.36658,LinhaRoundRobin,2 sparks,16785409
2.364701,23.798579,LinhaRoundRobin,2 sparks,16785409
2.755741,25.960066,LinhaRoundRobin,2 sparks,16785409
2.362717,23.968115,LinhaRoundRobin,2 sparks,16785409
2.729107,26.541601,LinhaRoundRobin,2 sparks,16785409
2.712146,26.338625,LinhaRoundRobin,2 sparks,16785409
2.373337,23.922717,LinhaRoundRobin,2 sparks,16785409
2.709465,26.343908,LinhaRoundRobin,2 sparks,16785409
2.719659,25.898854,LinhaRoundRobin,2 sparks,16785409
2.71302,25.850815,LinhaRoundRobin,2 sparks,16785409
2.367479,24.016121,LinhaRoundRobin,2 sparks,16785409
2.376051,23.836477,LinhaRoundRobin,2 sparks,16785409
2.379763,24.095258,LinhaRoundRobin,2 sparks,16785409
2.7322,26.273993,LinhaRoundRobin,2 sparks,16785409
2.734002,26.177192,LinhaRoundRobin,2 sparks,16785409
2.375316,23.88416,LinhaRoundRobin,2 sparks,16785409
2.743082,26.521959,LinhaRoundRobin,2 sparks,16785409
2.776722,25.904244,LinhaRoundRobin,2 sparks,16785409
2.720926,26.304603,LinhaRoundRobin,2 sparks,16785409
2.360428,23.849144,LinhaRoundRobin,2 sparks,16785409
2.368821,24.114951,LinhaRoundRobin,2 sparks,16785409
2.369995,23.768224,LinhaRoundRobin,2 sparks,16785409
2.70835,26.118354,LinhaRoundRobin,2 sparks,16785409
2.696952,26.295993,LinhaRoundRobin,2 sparks,16785409
2.758959,29.321147,LinhaRoundRobin,2 sparks,16785409
2.712878,25.929053,LinhaRoundRobin,2 sparks,16785409
2.74234,26.36742,LinhaRoundRobin,2 sparks,16785409
2.743325,26.410578,LinhaRoundRobin,2 sparks,16785409
2.374298,23.92677,LinhaRoundRobin,2 sparks,16785409
2.359326,23.952941,LinhaRoundRobin,2 sparks,16785409
2.740808,26.353375,LinhaRoundRobin,2 sparks,16785409
2.756112,26.395722,LinhaRoundRobin,2 sparks,16785409
2.362943,23.85718,LinhaRoundRobin,2 sparks,16785409
2.367681,23.95003,LinhaRoundRobin,2 sparks,16785409
2.37294,23.933113,LinhaRoundRobin,2 sparks,16785409
2.376803,23.895354,LinhaRoundRobin,2 sparks,16785409
2.369976,23.985158,LinhaRoundRobin,2 sparks,16785409
2.73757,26.332702,LinhaRoundRobin,2 sparks,16785409
2.747025,26.314816,LinhaRoundRobin,2 sparks,16785409
2.754845,26.304572,LinhaRoundRobin,2 sparks,16785409
2.756315,25.917687,LinhaRoundRobin,2 sparks,16785409
2.373963,23.985486,LinhaRoundRobin,2 sparks,16785409
2.696073,26.295113,LinhaRoundRobin,2 sparks,16785409
2.363725,24.047711,LinhaRoundRobin,2 sparks,16785409
2.719695,26.136507,LinhaRoundRobin,2 sparks,16785409
2.389397,23.903955,LinhaRoundRobin,2 sparks,16785409
1.920455,12.810795,LinhaRoundRobin,4 sparks,16785409
1.982515,12.904468,LinhaRoundRobin,4 sparks,16785409
2.072192,12.882168,LinhaRoundRobin,4 sparks,16785409
1.967453,14.463816,LinhaRoundRobin,4 sparks,16785409
1.438698,13.439435,LinhaRoundRobin,4 sparks,16785409
1.818154,12.767842,LinhaRoundRobin,4 sparks,16785409
1.547303,13.610653,LinhaRoundRobin,4 sparks,16785409
1.201815,12.694914,LinhaRoundRobin,4 sparks,16785409
1.527266,13.581374,LinhaRoundRobin,4 sparks,16785409
1.444059,13.389765,LinhaRoundRobin,4 sparks,16785409
1.438541,13.574426,LinhaRoundRobin,4 sparks,16785409
1.46323,13.529469,LinhaRoundRobin,4 sparks,16785409
1.438591,13.393548,LinhaRoundRobin,4 sparks,16785409
1.575983,13.670139,LinhaRoundRobin,4 sparks,16785409
1.574142,13.661935,LinhaRoundRobin,4 sparks,16785409
1.440497,13.461174,LinhaRoundRobin,4 sparks,16785409
2.112253,12.857317,LinhaRoundRobin,4 sparks,16785409
1.437946,13.397063,LinhaRoundRobin,4 sparks,16785409
1.904703,12.840566,LinhaRoundRobin,4 sparks,16785409
1.917022,12.754966,LinhaRoundRobin,4 sparks,16785409
1.233434,12.751702,LinhaRoundRobin,4 sparks,16785409
1.585248,13.688068,LinhaRoundRobin,4 sparks,16785409
1.548702,13.672836,LinhaRoundRobin,4 sparks,16785409
1.836924,12.738652,LinhaRoundRobin,4 sparks,16785409
1.438961,13.494497,LinhaRoundRobin,4 sparks,16785409
2.023285,12.895515,LinhaRoundRobin,4 sparks,16785409
1.5628,13.588844,LinhaRoundRobin,4 sparks,16785409
1.430274,13.366734,LinhaRoundRobin,4 sparks,16785409
1.574188,13.663457,LinhaRoundRobin,4 sparks,16785409
1.857835,14.870169,LinhaRoundRobin,4 sparks,16785409
1.574785,13.638436,LinhaRoundRobin,4 sparks,16785409
1.639049,12.178457,LinhaRoundRobin,4 sparks,16785409
1.969031,12.870234,LinhaRoundRobin,4 sparks,16785409
1.440046,13.437455,LinhaRoundRobin,4 sparks,16785409
1.859473,12.751254,LinhaRoundRobin,4 sparks,16785409
1.227247,12.764236,LinhaRoundRobin,4 sparks,16785409
1.83538,12.794344,LinhaRoundRobin,4 sparks,16785409
1.444885,13.559291,LinhaRoundRobin,4 sparks,16785409
1.441646,13.39504,LinhaRoundRobin,4 sparks,16785409
1.555463,13.579677,LinhaRoundRobin,4 sparks,16785409
1.230114,12.74508,LinhaRoundRobin,4 sparks,16785409
1.528474,13.490439,LinhaRoundRobin,4 sparks,16785409
1.440196,13.358488,LinhaRoundRobin,4 sparks,16785409
1.439283,13.438558,LinhaRoundRobin,4 sparks,16785409
1.825011,12.804847,LinhaRoundRobin,4 sparks,16785409
1.54471,13.604389,LinhaRoundRobin,4 sparks,16785409
1.439844,13.421498,LinhaRoundRobin,4 sparks,16785409
1.505856,13.58375,LinhaRoundRobin,4 sparks,16785409
1.999738,12.839047,LinhaRoundRobin,4 sparks,16785409
1.439898,13.434357,LinhaRoundRobin,4 sparks,16785409
1.556063,7.692395,LinhaRoundRobin,8 sparks,16785409
1.176704,8.848633,LinhaRoundRobin,8 sparks,16785409
1.44657,7.629543,LinhaRoundRobin,8 sparks,16785409
1.2358,7.729903,LinhaRoundRobin,8 sparks,16785409
0.979301,8.585288,LinhaRoundRobin,8 sparks,16785409
1.491941,7.674759,LinhaRoundRobin,8 sparks,16785409
1.281805,7.677009,LinhaRoundRobin,8 sparks,16785409
1.196787,7.64114,LinhaRoundRobin,8 sparks,16785409
0.961758,8.051599,LinhaRoundRobin,8 sparks,16785409
0.971007,8.05323,LinhaRoundRobin,8 sparks,16785409
1.247642,7.733862,LinhaRoundRobin,8 sparks,16785409
1.412054,10.906601,LinhaRoundRobin,8 sparks,16785409
1.265977,7.689922,LinhaRoundRobin,8 sparks,16785409
1.343745,7.689271,LinhaRoundRobin,8 sparks,16785409
1.2233,8.872692,LinhaRoundRobin,8 sparks,16785409
1.308468,7.629579,LinhaRoundRobin,8 sparks,16785409
1.261909,7.725329,LinhaRoundRobin,8 sparks,16785409
1.205889,7.686268,LinhaRoundRobin,8 sparks,16785409
1.207499,7.720946,LinhaRoundRobin,8 sparks,16785409
1.289836,7.66524,LinhaRoundRobin,8 sparks,16785409
0.97395,8.091948,LinhaRoundRobin,8 sparks,16785409
1.164407,8.863308,LinhaRoundRobin,8 sparks,16785409
1.27743,7.68268,LinhaRoundRobin,8 sparks,16785409
0.972096,8.101139,LinhaRoundRobin,8 sparks,16785409
1.205498,7.671598,LinhaRoundRobin,8 sparks,16785409
1.245576,7.713209,LinhaRoundRobin,8 sparks,16785409
1.117384,11.309298,LinhaRoundRobin,8 sparks,16785409
1.241638,7.693859,LinhaRoundRobin,8 sparks,16785409
4.855656,7.482901,LinhaRoundRobin,8 sparks,16785409
0.934051,8.026864,LinhaRoundRobin,8 sparks,16785409
1.403402,7.552934,LinhaRoundRobin,8 sparks,16785409
1.159015,11.473144,LinhaRoundRobin,8 sparks,16785409
0.975986,8.109706,LinhaRoundRobin,8 sparks,16785409
1.202364,7.728652,LinhaRoundRobin,8 sparks,16785409
1.274954,7.728239,LinhaRoundRobin,8 sparks,16785409
1.295292,7.673534,LinhaRoundRobin,8 sparks,16785409
0.954276,8.128351,LinhaRoundRobin,8 sparks,16785409
1.236998,9.12278,LinhaRoundRobin,8 sparks,16785409
1.252699,8.91695,LinhaRoundRobin,8 sparks,16785409
6.489945,9.091006,LinhaRoundRobin,8 sparks,16785409
0.932875,9.835354,LinhaRoundRobin,8 sparks,16785409
1.153582,8.811326,LinhaRoundRobin,8 sparks,16785409
1.243421,7.718875,LinhaRoundRobin,8 sparks,16785409
1.096876,13.3802,LinhaRoundRobin,8 sparks,16785409
1.360433,7.507362,LinhaRoundRobin,8 sparks,16785409
1.246625,7.681798,LinhaRoundRobin,8 sparks,16785409
1.291721,8.077987,LinhaRoundRobin,8 sparks,16785409
1.113869,10.992296,LinhaRoundRobin,8 sparks,16785409
1.215253,7.705913,LinhaRoundRobin,8 sparks,16785409
1.077569,8.24692,LinhaRoundRobin,8 sparks,16785409
1.705834,10.771046,LinhaRoundRobin,16 sparks,16785409
9.188358,6.390283,LinhaRoundRobin,16 sparks,16785409
1.871922,11.01973,LinhaRoundRobin,16 sparks,16785409
1.968595,9.398324,LinhaRoundRobin,16 sparks,16785409
1.737718,6.588971,LinhaRoundRobin,16 sparks,16785409
1.765404,6.668331,LinhaRoundRobin,16 sparks,16785409
1.854621,10.865587,LinhaRoundRobin,16 sparks,16785409
2.082258,7.956096,LinhaRoundRobin,16 sparks,16785409
1.535883,6.926633,LinhaRoundRobin,16 sparks,16785409
2.029757,5.850481,LinhaRoundRobin,16 sparks,16785409
2.199029,6.347234,LinhaRoundRobin,16 sparks,16785409
1.717749,6.712804,LinhaRoundRobin,16 sparks,16785409
7.704318,6.819262,LinhaRoundRobin,16 sparks,16785409
1.68642,6.568527,LinhaRoundRobin,16 sparks,16785409
1.602424,12.077977,LinhaRoundRobin,16 sparks,16785409
1.704262,6.655147,LinhaRoundRobin,16 sparks,16785409
1.909843,7.383345,LinhaRoundRobin,16 sparks,16785409
1.807582,11.311014,LinhaRoundRobin,16 sparks,16785409
1.596931,6.848749,LinhaRoundRobin,16 sparks,16785409
1.768288,7.025043,LinhaRoundRobin,16 sparks,16785409
1.560751,6.612632,LinhaRoundRobin,16 sparks,16785409
1.627823,13.470162,LinhaRoundRobin,16 sparks,16785409
2.025553,11.871648,LinhaRoundRobin,16 sparks,16785409
2.248777,5.830998,LinhaRoundRobin,16 sparks,16785409
2.122919,6.367556,LinhaRoundRobin,16 sparks,16785409
1.635263,6.463786,LinhaRoundRobin,16 sparks,16785409
1.771511,11.239051,LinhaRoundRobin,16 sparks,16785409
2.164699,5.902741,LinhaRoundRobin,16 sparks,16785409
5.277433,7.069537,LinhaRoundRobin,16 sparks,16785409
1.839586,7.853376,LinhaRoundRobin,16 sparks,16785409
1.968947,9.633494,LinhaRoundRobin,16 sparks,16785409
1.537173,6.744319,LinhaRoundRobin,16 sparks,16785409
1.536177,6.630874,LinhaRoundRobin,16 sparks,16785409
1.7653,12.623551,LinhaRoundRobin,16 sparks,16785409
1.737847,8.937077,LinhaRoundRobin,16 sparks,16785409
1.582384,6.90961,LinhaRoundRobin,16 sparks,16785409
1.575211,6.596135,LinhaRoundRobin,16 sparks,16785409
1.826236,12.254246,LinhaRoundRobin,16 sparks,16785409
1.494836,7.743428,LinhaRoundRobin,16 sparks,16785409
1.811974,12.368265,LinhaRoundRobin,16 sparks,16785409
1.760948,11.149291,LinhaRoundRobin,16 sparks,16785409
2.169052,6.029572,LinhaRoundRobin,16 sparks,16785409
1.563395,6.495325,LinhaRoundRobin,16 sparks,16785409
1.765171,7.279926,LinhaRoundRobin,16 sparks,16785409
2.002428,11.472238,LinhaRoundRobin,16 sparks,16785409
2.229295,6.705353,LinhaRoundRobin,16 sparks,16785409
1.671194,6.659469,LinhaRoundRobin,16 sparks,16785409
1.667953,11.250754,LinhaRoundRobin,16 sparks,16785409
1.554177,6.559465,LinhaRoundRobin,16 sparks,16785409
1.699648,6.694876,LinhaRoundRobin,16 sparks,16785409
